scoring,source,season,last_updated,ranking,player,position,position_rank,team,bye,tier,rank_best,rank_worst,rank_average,rank_stddev,adp_rank,player_id,fantasypros_url
half-ppr,FantasyPros ECR,2026,8/13,448,Odell Beckham Jr.,WR,WR151,NYG,8,12,261,435,318.50,68.84,,12127,https://www.fantasypros.com/nfl/players/odell-beckham.php
half-ppr,FantasyPros ECR,2026,8/13,449,Tim Patrick,WR,WR152,NYJ,13,12,322,632,427.00,108.95,,16556,https://www.fantasypros.com/nfl/players/tim-patrick.php
half-ppr,FantasyPros ECR,2026,8/13,450,Marquez Valdes-Scantling,WR,WR153,DAL,14,12,275,406,343.00,49.51,,17528,https://www.fantasypros.com/nfl/players/marquez-valdesscantling.php
half-ppr,FantasyPros ECR,2026,8/13,451,Chad Ryland,K,K30,ARI,14,12,96,352,213.00,105.66,,25354,https://www.fantasypros.com/nfl/players/chad-ryland.php
half-ppr,FantasyPros ECR,2026,8/13,452,Marlin Klein,TE,TE70,HOU,8,12,286,437,375.25,61.02,,28157,https://www.fantasypros.com/nfl/players/marlin-klein.php
half-ppr,FantasyPros ECR,2026,8/13,453,Ryan Fitzgerald,K,K31,CAR,5,12,98,360,223.00,107.30,,27261,https://www.fantasypros.com/nfl/players/ryan-fitzgerald.php
half-ppr,FantasyPros ECR,2026,8/13,454,Nate Boerkircher,TE,TE71,JAC,7,12,291,437,386.25,57.71,,28427,https://www.fantasypros.com/nfl/players/nate-boerkircher.php
half-ppr,FantasyPros ECR,2026,8/13,455,Spencer Shrader,K,K32,IND,13,13,99,375,241.67,112.87,,26763,https://www.fantasypros.com/nfl/players/spencer-shrader.php
half-ppr,FantasyPros ECR,2026,8/13,456,Mitch Tinsley,WR,WR154,CIN,6,13,268,625,393.25,144.27,,24370,https://www.fantasypros.com/nfl/players/mitchell-tinsley.php
half-ppr,FantasyPros ECR,2026,8/13,457,Ty Chandler,RB,RB122,NO,8,13,310,547,397.25,96.69,,19471,https://www.fantasypros.com/nfl/players/ty-chandler.php
half-ppr,FantasyPros ECR,2026,8/13,458,Tai Felton,WR,WR155,MIN,6,13,249,623,400.75,144.70,,27182,https://www.fantasypros.com/nfl/players/tai-felton.php
half-ppr,FantasyPros ECR,2026,8/13,459,Luke Schoonmaker,TE,TE72,DAL,14,13,366,450,401.00,35.99,,25267,https://www.fantasypros.com/nfl/players/luke-schoonmaker.php
half-ppr,FantasyPros ECR,2026,8/13,460,Tyler Goodson,RB,RB123,ATL,11,13,317,542,402.25,87.46,,22976,https://www.fantasypros.com/nfl/players/tyler-goodson.php
half-ppr,FantasyPros ECR,2026,8/13,461,Dylan Laube,RB,RB124,LV,13,13,309,561,407.75,98.12,,26194,https://www.fantasypros.com/nfl/players/dylan-laube.php
half-ppr,FantasyPros ECR,2026,8/13,462,Khalil Herbert,RB,RB125,SF,8,13,309,544,413.00,85.08,,22763,https://www.fantasypros.com/nfl/players/khalil-herbert.php
half-ppr,FantasyPros ECR,2026,8/13,463,Xavier Smith,WR,WR156,LAR,11,13,292,640,417.50,140.48,,25627,https://www.fantasypros.com/nfl/players/xavier-smith.php
half-ppr,FantasyPros ECR,2026,8/13,464,Ronnie Rivers,RB,RB126,LAR,11,13,331,575,423.00,95.01,,23986,https://www.fantasypros.com/nfl/players/ronnie-rivers.php
half-ppr,FantasyPros ECR,2026,8/13,465,Myles Montgomery,RB,RB127,FA,,13,342,572,425.00,89.92,,28450,https://www.fantasypros.com/nfl/players/myles-montgomery.php
half-ppr,FantasyPros ECR,2026,8/13,466,Reggie Virgil,WR,WR157,ARI,14,13,291,638,438.75,127.91,,28141,https://www.fantasypros.com/nfl/players/reggie-virgil.php
half-ppr,FantasyPros ECR,2026,8/13,467,Efton Chism III,WR,WR158,NE,11,13,317,636,442.00,121.71,,27445,https://www.fantasypros.com/nfl/players/efton-chismi.php
half-ppr,FantasyPros ECR,2026,8/13,468,Reggie Gilliam,RB,RB128,NE,11,13,316,580,450.00,100.87,,19844,https://www.fantasypros.com/nfl/players/reggie-gilliam.php
half-ppr,FantasyPros ECR,2026,8/13,469,Miles Davis,RB,RB129,CAR,5,13,369,586,456.75,88.80,,28906,https://www.fantasypros.com/nfl/players/miles-davis.php
half-ppr,FantasyPros ECR,2026,8/13,470,Lil'Jordan Humphrey,WR,WR159,DEN,10,13,353,630,461.50,110.46,,18590,https://www.fantasypros.com/nfl/players/liljordan-humphrey.php
half-ppr,FantasyPros ECR,2026,8/13,471,Gardner Minshew II,QB,QB47,ARI,14,13,275,403,341.67,52.39,,18562,https://www.fantasypros.com/nfl/players/gardner-minshew.php
half-ppr,FantasyPros ECR,2026,8/13,472,Cade Klubnik,QB,QB48,NYJ,13,13,321,397,347.00,35.36,,24361,https://www.fantasypros.com/nfl/players/cade-klubnik.php
half-ppr,FantasyPros ECR,2026,8/13,473,Xavier Restrepo,WR,WR160,TEN,9,13,258,456,349.00,81.62,,27066,https://www.fantasypros.com/nfl/players/xavier-restrepo.php
half-ppr,FantasyPros ECR,2026,8/13,474,Theo Wease Jr.,WR,WR161,MIA,6,13,223,455,354.00,97.06,,27222,https://www.fantasypros.com/nfl/players/theo-wease-jr.php
half-ppr,FantasyPros ECR,2026,8/13,475,JuJu Smith-Schuster,WR,WR162,NYG,8,13,372,651,482.00,117.31,,16427,https://www.fantasypros.com/nfl/players/juju-smith-schuster.php
half-ppr,FantasyPros ECR,2026,8/13,476,Tyler Lockett,WR,WR163,LV,13,13,272,434,363.00,67.63,,13971,https://www.fantasypros.com/nfl/players/tyler-lockett.php
half-ppr,FantasyPros ECR,2026,8/13,477,DeAndre Hopkins,WR,WR164,BAL,13,13,279,459,372.33,73.64,,11606,https://www.fantasypros.com/nfl/players/deandre-hopkins.php
half-ppr,FantasyPros ECR,2026,8/13,478,Quinn Ewers,QB,QB49,MIA,6,13,367,401,382.67,14.01,,23680,https://www.fantasypros.com/nfl/players/quinn-ewers.php
half-ppr,FantasyPros ECR,2026,8/13,479,Jack Endries,TE,TE73,CIN,6,13,290,478,403.67,81.63,,27501,https://www.fantasypros.com/nfl/players/jack-endries.php
half-ppr,FantasyPros ECR,2026,8/13,480,Taysom Hill,TE,TE74,FA,,13,283,471,404.67,86.15,,17115,https://www.fantasypros.com/nfl/players/taysom-hill.php
half-ppr,FantasyPros ECR,2026,8/13,481,Josh Oliver,TE,TE75,MIN,6,13,360,441,405.33,33.77,,18487,https://www.fantasypros.com/nfl/players/josh-oliver.php
half-ppr,FantasyPros ECR,2026,8/13,482,Jeremy Ruckert,TE,TE76,NYJ,13,13,287,472,407.33,85.17,,23742,https://www.fantasypros.com/nfl/players/jeremy-ruckert.php
half-ppr,FantasyPros ECR,2026,8/13,483,Roman Hemby,RB,RB130,LV,13,13,262,559,410.33,121.25,,25387,https://www.fantasypros.com/nfl/players/roman-hemby.php
half-ppr,FantasyPros ECR,2026,8/13,484,David Sills V,WR,WR165,TB,10,13,282,596,418.33,131.48,,18566,https://www.fantasypros.com/nfl/players/david-sills.php
half-ppr,FantasyPros ECR,2026,8/13,485,Hunter Luepke,RB,RB131,DAL,14,13,293,556,420.00,107.56,,25941,https://www.fantasypros.com/nfl/players/hunter-luepke.php
half-ppr,FantasyPros ECR,2026,8/13,486,Seydou Traore,TE,TE77,MIA,6,13,320,481,423.00,73.03,,28163,https://www.fantasypros.com/nfl/players/seydou-traore.php
half-ppr,FantasyPros ECR,2026,8/13,487,Durham Smythe,TE,TE78,BAL,13,13,356,465,424.33,48.61,,17508,https://www.fantasypros.com/nfl/players/durham-smythe.php
half-ppr,FantasyPros ECR,2026,8/13,488,Tyler Conklin,TE,TE79,DET,6,13,360,466,427.33,47.79,,17598,https://www.fantasypros.com/nfl/players/tyler-conklin.php
half-ppr,FantasyPros ECR,2026,8/13,489,Miles Sanders,RB,RB132,FA,,13,287,569,431.67,115.24,,18283,https://www.fantasypros.com/nfl/players/miles-sanders.php
half-ppr,FantasyPros ECR,2026,8/13,490,Nate Adkins,TE,TE80,DEN,10,13,354,478,434.00,56.66,,25881,https://www.fantasypros.com/nfl/players/nate-adkins.php
half-ppr,FantasyPros ECR,2026,8/13,491,Moliki Matavao,TE,TE81,NO,8,13,360,482,437.00,54.71,,23093,https://www.fantasypros.com/nfl/players/moliki-matavao.php
half-ppr,FantasyPros ECR,2026,8/13,492,Miles Kitselman,TE,TE82,FA,,13,362,486,441.67,56.45,,28156,https://www.fantasypros.com/nfl/players/miles-kitselman.php
half-ppr,FantasyPros ECR,2026,8/13,493,Raheem Mostert,RB,RB133,LV,13,13,300,583,443.00,115.55,,14338,https://www.fantasypros.com/nfl/players/raheem-mostert.php
half-ppr,FantasyPros ECR,2026,8/13,494,Jaydn Ott,RB,RB134,KC,5,13,357,550,443.00,80.18,,25394,https://www.fantasypros.com/nfl/players/jaydn-ott.php
half-ppr,FantasyPros ECR,2026,8/13,495,Will Dissly,TE,TE83,FA,,13,389,484,446.67,41.36,,18049,https://www.fantasypros.com/nfl/players/will-dissly.php
half-ppr,FantasyPros ECR,2026,8/13,496,Ian Thomas,TE,TE84,LV,13,13,369,502,450.33,58.21,,17387,https://www.fantasypros.com/nfl/players/ian-thomas.php
half-ppr,FantasyPros ECR,2026,8/13,497,Cash Jones,RB,RB135,ATL,11,13,337,598,451.33,108.98,,28124,https://www.fantasypros.com/nfl/players/cash-jones.php
half-ppr,FantasyPros ECR,2026,8/13,498,Jaret Patterson,RB,RB136,LAC,7,13,359,589,453.67,98.20,,20155,https://www.fantasypros.com/nfl/players/jaret-patterson.php
half-ppr,FantasyPros ECR,2026,8/13,499,Khalil Dinkins,TE,TE85,FA,,13,389,492,455.33,46.99,,28436,https://www.fantasypros.com/nfl/players/khalil-dinkins.php
half-ppr,FantasyPros ECR,2026,8/13,500,Alexander Mattison,RB,RB137,FA,,13,283,601,456.00,131.32,318,18621,https://www.fantasypros.com/nfl/players/alexander-mattison.php
half-ppr,FantasyPros ECR,2026,8/13,501,Donovan Edwards,RB,RB138,MIA,6,13,337,592,457.33,104.60,,23014,https://www.fantasypros.com/nfl/players/donovan-edwards.php
half-ppr,FantasyPros ECR,2026,8/13,502,Kalel Mullings,RB,RB139,TEN,9,13,316,577,460.00,108.25,,27045,https://www.fantasypros.com/nfl/players/kalel-mullings.php
half-ppr,FantasyPros ECR,2026,8/13,503,Frank Gore Jr.,RB,RB140,BUF,7,13,357,603,460.00,104.34,,25980,https://www.fantasypros.com/nfl/players/frank-gore-jr.php
half-ppr,FantasyPros ECR,2026,8/13,504,Noah Whittington,RB,RB141,HOU,8,13,368,566,462.00,81.14,,28115,https://www.fantasypros.com/nfl/players/noah-whittington.php
half-ppr,FantasyPros ECR,2026,8/13,505,Jake Bobo,WR,WR166,SEA,11,13,342,648,465.67,131.63,,25339,https://www.fantasypros.com/nfl/players/jake-bobo.php
half-ppr,FantasyPros ECR,2026,8/13,506,Scotty Miller,WR,WR167,CHI,10,13,327,642,466.00,131.23,,18714,https://www.fantasypros.com/nfl/players/scott-miller.php
half-ppr,FantasyPros ECR,2026,8/13,507,Jacob Saylors,RB,RB142,DET,6,13,369,610,473.00,101.12,,25693,https://www.fantasypros.com/nfl/players/jacob-saylors.php
half-ppr,FantasyPros ECR,2026,8/13,508,Elijah Moore,WR,WR168,PHI,10,13,314,628,477.00,128.47,,20114,https://www.fantasypros.com/nfl/players/elijah-moore.php
half-ppr,FantasyPros ECR,2026,8/13,509,KeAndre Lambert-Smith,WR,WR169,LAC,7,13,341,644,477.33,125.55,,24372,https://www.fantasypros.com/nfl/players/keandre-lambert-smith.php
half-ppr,FantasyPros ECR,2026,8/13,510,Dohnte Meyers,WR,WR170,CIN,6,13,262,659,477.67,163.88,,28178,https://www.fantasypros.com/nfl/players/dohnte-meyers.php
half-ppr,FantasyPros ECR,2026,8/13,511,Jimmy Horn Jr.,WR,WR171,CAR,5,13,296,646,478.67,143.30,,27294,https://www.fantasypros.com/nfl/players/jimmy-horn-jr.php
half-ppr,FantasyPros ECR,2026,8/13,512,Zamir White,RB,RB143,SF,8,13,328,616,479.67,118.07,,20095,https://www.fantasypros.com/nfl/players/zamir-white.php
half-ppr,FantasyPros ECR,2026,8/13,513,Alec Ingold,RB,RB144,LAC,7,13,262,614,481.67,156.41,,18571,https://www.fantasypros.com/nfl/players/alec-ingold.php
half-ppr,FantasyPros ECR,2026,8/13,514,Elijah Tau-Tolliver,RB,RB145,BAL,13,13,393,618,485.00,96.32,,28757,https://www.fantasypros.com/nfl/players/elijah-tau-tolliver.php
half-ppr,FantasyPros ECR,2026,8/13,515,Michael Burton,RB,RB146,CLE,11,13,359,606,491.00,101.55,,14191,https://www.fantasypros.com/nfl/players/michael-burton.php
half-ppr,FantasyPros ECR,2026,8/13,516,Patrick Ricard,RB,RB147,NYG,8,13,277,624,493.67,154.26,,17145,https://www.fantasypros.com/nfl/players/patrick-ricard.php
half-ppr,FantasyPros ECR,2026,8/13,517,Brandin Cooks,WR,WR172,FA,,13,285,699,494.33,169.05,,12122,https://www.fantasypros.com/nfl/players/brandin-cooks.php
half-ppr,FantasyPros ECR,2026,8/13,518,Jacob Cowing,WR,WR173,SF,8,13,324,655,496.67,135.51,,25289,https://www.fantasypros.com/nfl/players/jacob-cowing.php
half-ppr,FantasyPros ECR,2026,8/13,519,Davis Mills,QB,QB50,HOU,8,13,248,413,330.50,82.50,,22799,https://www.fantasypros.com/nfl/players/davis-mills.php
half-ppr,FantasyPros ECR,2026,8/13,520,Dontae McMillan,RB,RB148,BAL,13,13,388,631,504.00,99.51,,28717,https://www.fantasypros.com/nfl/players/dontae-mcmillan.php
half-ppr,FantasyPros ECR,2026,8/13,521,Adam Prentice,RB,RB149,DEN,10,13,310,629,504.67,139.40,,23451,https://www.fantasypros.com/nfl/players/adam-prentice.php
half-ppr,FantasyPros ECR,2026,8/13,522,Max Bredeson,RB,RB150,MIN,6,13,303,633,507.00,145.57,,28434,https://www.fantasypros.com/nfl/players/max-bredeson.php
half-ppr,FantasyPros ECR,2026,8/13,523,Spencer Rattler,QB,QB51,NO,8,13,270,407,338.50,68.50,,23081,https://www.fantasypros.com/nfl/players/spencer-rattler.php
half-ppr,FantasyPros ECR,2026,8/13,524,Anthony Gould,WR,WR174,IND,13,13,343,671,509.33,133.95,,26404,https://www.fantasypros.com/nfl/players/anthony-gould.php
half-ppr,FantasyPros ECR,2026,8/13,525,Dean Connors,RB,RB151,LAR,11,13,392,639,510.33,101.10,,28113,https://www.fantasypros.com/nfl/players/dean-connors.php
half-ppr,FantasyPros ECR,2026,8/13,526,British Brooks,RB,RB152,HOU,8,13,325,635,510.67,133.78,,26748,https://www.fantasypros.com/nfl/players/british-brooks.php
half-ppr,FantasyPros ECR,2026,8/13,527,Jalen Milroe,QB,QB52,SEA,11,13,272,419,345.50,73.50,,22884,https://www.fantasypros.com/nfl/players/jalen-milroe.php
half-ppr,FantasyPros ECR,2026,8/13,528,Trey Lance,QB,QB53,LAC,7,13,282,409,345.50,63.50,,20082,https://www.fantasypros.com/nfl/players/trey-lance.php
half-ppr,FantasyPros ECR,2026,8/13,529,Jeshaun Jones,WR,WR175,MIN,6,13,237,458,347.50,110.50,,26423,https://www.fantasypros.com/nfl/players/jeshaun-jones.php
half-ppr,FantasyPros ECR,2026,8/13,530,Kendric Pryor,WR,WR176,CIN,6,13,242,457,349.50,107.50,,24839,https://www.fantasypros.com/nfl/players/kendric-pryor.php
half-ppr,FantasyPros ECR,2026,8/13,531,Kyle Allen,QB,QB54,BUF,7,13,271,432,351.50,80.50,,17869,https://www.fantasypros.com/nfl/players/kyle-allen.php
half-ppr,FantasyPros ECR,2026,8/13,532,Van Jefferson,WR,WR177,WAS,7,13,314,653,516.67,146.13,,19483,https://www.fantasypros.com/nfl/players/van-jefferson.php
half-ppr,FantasyPros ECR,2026,8/13,533,Tyler Huntley,QB,QB55,BAL,13,13,291,415,353.00,62.00,,19297,https://www.fantasypros.com/nfl/players/tyler-huntley.php
half-ppr,FantasyPros ECR,2026,8/13,534,Jarrett Stidham,QB,QB56,DEN,10,13,286,421,353.50,67.50,,18604,https://www.fantasypros.com/nfl/players/jarrett-stidham.php
half-ppr,FantasyPros ECR,2026,8/13,535,Taylen Green,QB,QB57,CLE,11,13,290,417,353.50,63.50,,28094,https://www.fantasypros.com/nfl/players/taylen-green.php
half-ppr,FantasyPros ECR,2026,8/13,536,Jermar Jefferson,RB,RB153,MIN,6,13,397,641,519.33,99.61,,20088,https://www.fantasypros.com/nfl/players/jermar-jefferson.php
half-ppr,FantasyPros ECR,2026,8/13,537,Jack Stoll,TE,TE86,CLE,11,13,394,667,520.33,112.38,,23193,https://www.fantasypros.com/nfl/players/jack-stoll.php
half-ppr,FantasyPros ECR,2026,8/13,538,Kevin Austin Jr.,WR,WR178,NO,8,13,264,454,359.00,95.00,,23049,https://www.fantasypros.com/nfl/players/kevin-austin.php
half-ppr,FantasyPros ECR,2026,8/13,539,Myles Price,WR,WR179,MIN,6,13,388,668,523.00,114.53,,27805,https://www.fantasypros.com/nfl/players/myles-price.php
half-ppr,FantasyPros ECR,2026,8/13,540,Diontae Johnson,WR,WR180,FA,,13,350,707,525.00,145.83,,18615,https://www.fantasypros.com/nfl/players/diontae-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,541,Montorie Foster Jr.,WR,WR181,SEA,11,13,384,677,525.33,119.84,,27910,https://www.fantasypros.com/nfl/players/montorie-foster-jr.php
half-ppr,FantasyPros ECR,2026,8/13,542,J. Michael Sturdivant,WR,WR182,GB,11,13,389,664,525.33,112.28,,26139,https://www.fantasypros.com/nfl/players/jmichael-sturdivant.php
half-ppr,FantasyPros ECR,2026,8/13,543,Jordan Watkins,WR,WR183,SF,8,13,270,462,366.00,96.00,,27486,https://www.fantasypros.com/nfl/players/jordan-watkins.php
half-ppr,FantasyPros ECR,2026,8/13,544,Tommy DeVito,QB,QB58,NE,11,13,290,442,366.00,76.00,,25746,https://www.fantasypros.com/nfl/players/tommy-devito.php
half-ppr,FantasyPros ECR,2026,8/13,545,Jake Browning,QB,QB59,TB,10,13,305,427,366.00,61.00,,18557,https://www.fantasypros.com/nfl/players/jake-browning.php
half-ppr,FantasyPros ECR,2026,8/13,546,Curtis Samuel,WR,WR184,FA,,13,393,673,529.33,114.43,,16434,https://www.fantasypros.com/nfl/players/curtis-samuel.php
half-ppr,FantasyPros ECR,2026,8/13,547,Drew Allar,QB,QB60,PIT,9,13,322,429,375.50,53.50,,24345,https://www.fantasypros.com/nfl/players/drew-allar.php
half-ppr,FantasyPros ECR,2026,8/13,548,Will Howard,QB,QB61,PIT,9,13,334,425,379.50,45.50,,25972,https://www.fantasypros.com/nfl/players/will-howard.php
half-ppr,FantasyPros ECR,2026,8/13,549,Tahj Washington,WR,WR185,MIA,6,13,236,530,383.00,147.00,,26397,https://www.fantasypros.com/nfl/players/tahj-washington.php
half-ppr,FantasyPros ECR,2026,8/13,550,Coleman Owen,WR,WR186,IND,13,13,235,535,385.00,150.00,,27621,https://www.fantasypros.com/nfl/players/coleman-owen.php
half-ppr,FantasyPros ECR,2026,8/13,551,Michael Woods II,WR,WR187,DEN,10,13,255,524,389.50,134.50,,23893,https://www.fantasypros.com/nfl/players/michael-woods.php
half-ppr,FantasyPros ECR,2026,8/13,552,Bub Means,WR,WR188,NO,8,13,245,538,391.50,146.50,,26354,https://www.fantasypros.com/nfl/players/bub-means.php
half-ppr,FantasyPros ECR,2026,8/13,553,Jared Wayne,WR,WR189,HOU,8,13,246,541,393.50,147.50,,25495,https://www.fantasypros.com/nfl/players/jared-wayne.php
half-ppr,FantasyPros ECR,2026,8/13,554,Joshua Cephus,WR,WR190,FA,,13,391,720,545.67,135.03,,26366,https://www.fantasypros.com/nfl/players/joshua-cephus.php
half-ppr,FantasyPros ECR,2026,8/13,555,Maurice Alexander,WR,WR191,CHI,10,13,249,543,396.00,147.00,,25205,https://www.fantasypros.com/nfl/players/maurice-alexander-wr.php
half-ppr,FantasyPros ECR,2026,8/13,556,Deontay Burnett,WR,WR192,FA,,13,392,722,547.00,135.46,,17257,https://www.fantasypros.com/nfl/players/deontay-burnett.php
half-ppr,FantasyPros ECR,2026,8/13,557,Terrace Marshall Jr.,WR,WR193,MIA,6,13,252,544,398.00,146.00,,23242,https://www.fantasypros.com/nfl/players/terrace-marshall.php
half-ppr,FantasyPros ECR,2026,8/13,558,Isaiah Williams,WR,WR194,FA,,13,345,714,547.67,152.82,,10977,https://www.fantasypros.com/nfl/players/isaiah-williams.php
half-ppr,FantasyPros ECR,2026,8/13,559,Noah Brown,WR,WR195,FA,,13,395,724,549.00,135.13,,16443,https://www.fantasypros.com/nfl/players/noah-brown.php
half-ppr,FantasyPros ECR,2026,8/13,560,Tyler Scott,WR,WR196,LAR,11,13,256,546,401.00,145.00,,25442,https://www.fantasypros.com/nfl/players/tyler-scott-wr.php
half-ppr,FantasyPros ECR,2026,8/13,561,Raheem Blackshear,RB,RB154,DET,6,13,353,654,552.33,140.96,,20100,https://www.fantasypros.com/nfl/players/raheem-blackshear.php
half-ppr,FantasyPros ECR,2026,8/13,562,Dominic Lovett,WR,WR197,DET,6,13,269,542,405.50,136.50,,26013,https://www.fantasypros.com/nfl/players/dominic-lovett.php
half-ppr,FantasyPros ECR,2026,8/13,563,K.J. Osborn,WR,WR198,TEN,9,13,265,547,406.00,141.00,,19708,https://www.fantasypros.com/nfl/players/kj-osborn.php
half-ppr,FantasyPros ECR,2026,8/13,564,Chris Blair,WR,WR199,ATL,11,13,277,548,412.50,135.50,,22684,https://www.fantasypros.com/nfl/players/chris-blair.php
half-ppr,FantasyPros ECR,2026,8/13,565,Jermaine Burton,WR,WR200,FA,,13,281,545,413.00,132.00,,22956,https://www.fantasypros.com/nfl/players/jermaine-burton.php
half-ppr,FantasyPros ECR,2026,8/13,566,Mason Rudolph,QB,QB62,PIT,9,13,397,431,414.00,17.00,,17234,https://www.fantasypros.com/nfl/players/mason-rudolph.php
half-ppr,FantasyPros ECR,2026,8/13,567,Brandon Johnson,WR,WR201,LV,13,13,285,550,417.50,132.50,,24233,https://www.fantasypros.com/nfl/players/brandon-johnson-wr.php
half-ppr,FantasyPros ECR,2026,8/13,568,Cedrick Wilson Jr.,WR,WR202,DET,6,13,368,687,560.67,138.42,,17262,https://www.fantasypros.com/nfl/players/cedrick-wilson.php
half-ppr,FantasyPros ECR,2026,8/13,569,Will Levis,QB,QB63,TEN,9,13,397,453,425.00,28.00,,22987,https://www.fantasypros.com/nfl/players/will-levis.php
half-ppr,FantasyPros ECR,2026,8/13,570,Velus Jones Jr.,WR,WR203,SEA,11,13,379,725,578.33,146.08,,24214,https://www.fantasypros.com/nfl/players/velus-jonesjr.php
half-ppr,FantasyPros ECR,2026,8/13,571,Jaheim Bell,TE,TE87,PIT,9,13,260,642,451.00,191.00,,24747,https://www.fantasypros.com/nfl/players/jaheim-bell.php
half-ppr,FantasyPros ECR,2026,8/13,572,Drew Sample,TE,TE88,CIN,6,13,416,494,455.00,39.00,,18561,https://www.fantasypros.com/nfl/players/drew-sample.php
half-ppr,FantasyPros ECR,2026,8/13,573,Jalen Reagor,WR,WR204,MIA,6,14,274,647,460.50,186.50,,19219,https://www.fantasypros.com/nfl/players/jalen-reagor.php
half-ppr,FantasyPros ECR,2026,8/13,574,Tanner Hudson,TE,TE89,CIN,6,14,442,488,465.00,23.00,,17826,https://www.fantasypros.com/nfl/players/tanner-hudson.php
half-ppr,FantasyPros ECR,2026,8/13,575,Matt Hibner,TE,TE90,BAL,13,14,462,468,465.00,3.00,,28168,https://www.fantasypros.com/nfl/players/matthew-hibner.php
half-ppr,FantasyPros ECR,2026,8/13,576,Brock Wright,TE,TE91,DET,6,14,441,490,465.50,24.50,,23341,https://www.fantasypros.com/nfl/players/brock-wright.php
half-ppr,FantasyPros ECR,2026,8/13,577,Michael Trigg,TE,TE92,DAL,14,14,464,472,468.00,4.00,310,23167,https://www.fantasypros.com/nfl/players/michael-trigg.php
half-ppr,FantasyPros ECR,2026,8/13,578,Dylan Drummond,WR,WR205,ATL,11,14,383,727,598.67,153.42,,25912,https://www.fantasypros.com/nfl/players/dylan-drummond.php
half-ppr,FantasyPros ECR,2026,8/13,579,Foster Moreau,TE,TE93,HOU,8,14,469,491,480.00,11.00,,18397,https://www.fantasypros.com/nfl/players/foster-moreau.php
half-ppr,FantasyPros ECR,2026,8/13,580,Will Mallory,TE,TE94,IND,13,14,475,516,495.50,20.50,,23821,https://www.fantasypros.com/nfl/players/will-mallory.php
half-ppr,FantasyPros ECR,2026,8/13,581,Albert Okwuegbunam Jr.,TE,TE95,LV,13,14,461,533,497.00,36.00,,18246,https://www.fantasypros.com/nfl/players/albert-okwuegbunam.php
half-ppr,FantasyPros ECR,2026,8/13,582,Sam Roush,TE,TE96,CHI,10,14,454,552,503.00,49.00,,28161,https://www.fantasypros.com/nfl/players/sam-roush.php
half-ppr,FantasyPros ECR,2026,8/13,583,Joe Royer,TE,TE97,CLE,11,14,458,553,505.50,47.50,,27312,https://www.fantasypros.com/nfl/players/joe-royer.php
half-ppr,FantasyPros ECR,2026,8/13,584,Bauer Sharp,TE,TE98,TB,10,14,470,554,512.00,42.00,,28165,https://www.fantasypros.com/nfl/players/bauer-sharp.php
half-ppr,FantasyPros ECR,2026,8/13,585,Thomas Fidone II,TE,TE99,NYG,8,14,466,560,513.00,47.00,,23039,https://www.fantasypros.com/nfl/players/thomas-fidone.php
half-ppr,FantasyPros ECR,2026,8/13,586,Josh Whyle,TE,TE100,GB,11,14,473,556,514.50,41.50,,22923,https://www.fantasypros.com/nfl/players/josh-whyle.php
half-ppr,FantasyPros ECR,2026,8/13,587,Cade Stover,TE,TE101,HOU,8,14,496,533,514.50,18.50,,25269,https://www.fantasypros.com/nfl/players/cade-stover.php
half-ppr,FantasyPros ECR,2026,8/13,588,Jared Wiley,TE,TE102,KC,5,14,476,555,515.50,39.50,,26343,https://www.fantasypros.com/nfl/players/jared-wiley.php
half-ppr,FantasyPros ECR,2026,8/13,589,Davis Allen,TE,TE103,LAR,11,14,498,559,528.50,30.50,,23761,https://www.fantasypros.com/nfl/players/davis-allen.php
half-ppr,FantasyPros ECR,2026,8/13,590,Casey Washington,WR,WR206,CAR,5,14,251,812,531.50,280.50,,26413,https://www.fantasypros.com/nfl/players/casey-washington.php
half-ppr,FantasyPros ECR,2026,8/13,591,Tip Reiman,TE,TE104,ARI,14,14,507,558,532.50,25.50,,26432,https://www.fantasypros.com/nfl/players/tip-reiman.php
half-ppr,FantasyPros ECR,2026,8/13,592,Payne Durham,TE,TE105,TB,10,14,502,564,533.00,31.00,,25346,https://www.fantasypros.com/nfl/players/payne-durham.php
half-ppr,FantasyPros ECR,2026,8/13,593,AJ Dillon,RB,RB155,CAR,5,14,445,622,533.50,88.50,,19358,https://www.fantasypros.com/nfl/players/aj-dillon.php
half-ppr,FantasyPros ECR,2026,8/13,594,Josh Cuevas,TE,TE106,BAL,13,14,513,561,537.00,24.00,,28155,https://www.fantasypros.com/nfl/players/josh-cuevas.php
half-ppr,FantasyPros ECR,2026,8/13,595,Brevyn Spann-Ford,TE,TE107,DAL,14,14,509,567,538.00,29.00,,26003,https://www.fantasypros.com/nfl/players/brevyn-spann-ford.php
half-ppr,FantasyPros ECR,2026,8/13,596,Pierre Strong Jr.,RB,RB156,GB,11,14,473,608,540.50,67.50,,24173,https://www.fantasypros.com/nfl/players/pierre-strong-jr.php
half-ppr,FantasyPros ECR,2026,8/13,597,Ben Sims,TE,TE108,MIA,6,14,511,570,540.50,29.50,,25349,https://www.fantasypros.com/nfl/players/ben-sims.php
half-ppr,FantasyPros ECR,2026,8/13,598,Luke Farrell,TE,TE109,SF,8,14,520,563,541.50,21.50,,19501,https://www.fantasypros.com/nfl/players/luke-farrell.php
